,DiaChi,GiaBan,DuAn,DienTich(m2),TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem,Quan
478,"Đường Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.64,,76.0,Đã bàn giao,21.58,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Thành phố Thủ Đức
479,"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",2.7,,86.0,Đã bàn giao,31.4,3.0,2.0,,Đã có sổ,,,,, Quận Tân Phú
480,"104, Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",1.86,The Botanica,74.0,Đã bàn giao,25.14,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Quận Tân Bình
481,"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",3.1,Mizuki Park,78.0,Đã bàn giao,39.74,2.0,2.0,,Đã có sổ,Nhà trống,,,, Huyện Bình Chánh
482,"Đường số 2, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",1.6,,66.0,Đã bàn giao,24.24,1.0,1.0,4.0,Đã có sổ,,,,, Quận Tân Phú
483,"Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",2.05,West Gate Park,60.0,Đã bàn giao,34.17,2.0,2.0,,,Nhà trống,,,, Huyện Bình Chánh
484,"22/14, Trường Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",2.15,Căn hộ 8X Plus Trường Chinh,64.0,Chưa bàn giao,33.59,2.0,2.0,,,,,,, Quận 12
485,"Khu đô thị Cityland Park Hills - Số 18, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",3.7,Căn hộ Cityland Parkhill Gò Vấp,75.0,Chưa bàn giao,49.33,2.0,2.0,,,,,,, Quận Gò Vấp
486,"Thái Thuận, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",0.95,Chung cư An Thịnh,50.0,Đã bàn giao,19.0,2.0,1.0,8.0,Đã có sổ,,,,, Thành phố Thủ Đức
487,"Đường DC13, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",2.35,,61.0,Chưa bàn giao,38.52,2.0,2.0,1.0,,,,Đông Nam,, Quận Tân Phú
488,"Bình Chiểu, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.538,Stown Thủ Đức,64.0,Đã bàn giao,24.03,2.0,2.0,,Đã có sổ,,,,, Thành phố Thủ Đức
489,"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.83,Flora Novia,76.0,Đã bàn giao,37.24,2.0,2.0,,,,,,, Thành phố Thủ Đức
490,"58d, 20 Đường Số 20, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",16.0,,100.0,Chưa bàn giao,160.0,4.0,5.0,4.0,,,,Tây Nam,, Quận Gò Vấp
491,"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",2.35,Mizuki Park,56.0,Đã bàn giao,41.96,2.0,1.0,,,,Tây,Đông,, Huyện Bình Chánh
492,"854-856, 854-856 854-856 Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Phường 5, Quận 8, Tp Hồ Chí Minh",4.35,Samland Giai Việt,146.0,Chưa bàn giao,29.79,3.0,3.0,4.0,,,,Đông Bắc,, Quận 8
493,"Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",4.3,,75.0,Đã bàn giao,57.33,2.0,2.0,,Đang chờ sổ,Nhà trống,,,, Huyện Bình Chánh
494,"Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.85,Flora Anh Đào,54.0,Chưa bàn giao,34.26,2.0,1.0,,,,,,, Thành phố Thủ Đức
495,"Phố Tạ Quang Bửu, Phường 6, Quận 8, TP.HCM, Phường 6, Quận 8, Tp Hồ Chí Minh",1.715,The Pegasuite,68.0,Đã bàn giao,25.22,2.0,2.0,,,,,,, Quận 8
496,"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",1.35,Akari City,75.0,Chưa bàn giao,18.0,2.0,,,,,,,, Quận Bình Tân
497,"Dương Quảng Hàm, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",3.0,Osimi Tower,75.0,Đã bàn giao,40.0,3.0,2.0,,,,Tây Nam,Đông Bắc,, Quận Gò Vấp
498,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.8,Căn hộ D’Lusso,74.0,Đã bàn giao,51.35,2.0,,,Đã có sổ,Nội thất đầy đủ,,,, Thành phố Thủ Đức
499,"561A, Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",2.19,Pearl Plaza,88.0,Chưa bàn giao,24.89,2.0,2.0,9.0,Đã có sổ,,,,, Quận Bình Thạnh
500,"Đường Tạ Quang Bửu, Phường 7, Quận 8, TP. Hồ Chí Minh, Phường 7, Quận 8, Tp Hồ Chí Minh",1.68,Conic Riverside,68.0,Đã bàn giao,24.71,2.0,2.0,,,,,,, Quận 8
501,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.725,Vinhomes Grand Park,70.0,Đã bàn giao,24.64,2.0,2.0,,,,,,, Thành phố Thủ Đức
502,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.892226662,MT Eastmark City,65.4,Chưa bàn giao,44.22,1.0,1.0,5.0,,,,Bắc,, Thành phố Thủ Đức
503,"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",1.36,Melody Residences,76.0,Đã bàn giao,17.89,2.0,2.0,9.0,,,Đông Nam,Tây Bắc,, Quận Tân Phú
504,"Phường Tân Tạo, Bình Tân, Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",0.53,Lê Thành Tân Tạo,34.0,Đã bàn giao,15.59,1.0,1.0,,Giấy tờ khác,Nhà trống,,,, Quận Bình Tân
505,"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",3.15,Vinhomes Central Park,50.0,Đã bàn giao,63.0,1.0,1.0,,,,,,, Quận Bình Thạnh
506,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.336,Saigon Riverside Complex Q7,67.0,Đã bàn giao,34.87,2.0,2.0,,,,,,, Quận 7
507,"279, Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",1.37,,62.0,Đã bàn giao,22.1,2.0,1.0,6.0,,,,Nam,, Quận Bình Tân
508,"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",2.98,Eco Green Sài Gòn,45.0,Đã bàn giao,66.22,1.0,1.0,,,,,,, Quận 7
509,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",1.8,Saigon Riverside Complex Q7,53.0,Đã bàn giao,33.96,1.0,1.0,,,,,,, Quận 7
510,"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",4.8,Mizuki Park,71.0,Đã bàn giao,67.61,2.0,2.0,,Đang chờ sổ,Nhà trống,,,, Huyện Bình Chánh
511,"Song Hành, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5.8,Palm Heights,105.0,Đã bàn giao,55.24,3.0,2.0,,,,,,, Thành phố Thủ Đức
512,"Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",1.68,,69.0,Đã bàn giao,24.35,2.0,1.0,,Đã có sổ,,,,, Quận Bình Tân
513,"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",1.75,,62.0,Đã bàn giao,28.23,2.0,2.0,,,Nội thất đầy đủ,,,, Quận 8
514,"Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",2.6,Hoàng Kim Thế Gia (The Golden Dynasty),75.0,Đã bàn giao,34.67,3.0,2.0,7.0,,,,Đông,, Quận Bình Tân
515,"Đường CC2, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",1.75,,58.0,Đã bàn giao,30.17,2.0,1.0,3.0,,,,Đông Nam,, Quận Tân Phú
516,"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",2.1,Melody Residences,69.0,Chưa bàn giao,0.036232,2.0,2.0,,,,,,, Quận Tân Phú
517,"Dương Quảng Hàm, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",2.2,Osimi Tower,53.0,Đã bàn giao,41.51,2.0,1.0,,,,Tây Bắc,Đông Nam,, Quận Gò Vấp
518,"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",2.0,PiCity High Park,57.0,Đã bàn giao,35.09,2.0,1.0,,,,,,, Quận 12
519,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.339,Saigon Riverside Complex Q7,67.0,Đã bàn giao,34.91,2.0,2.0,,,,,,, Quận 7
520,"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",2.0,PiCity High Park,57.0,Chưa bàn giao,35.09,2.0,1.0,,,,,,, Quận 12
521,"Lô 5, Bình Hưng Hòa B, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",1.85,Green Town Bình Tân,63.2,Đã bàn giao,29.27,2.0,2.0,,,,,,, Quận Bình Tân
522,"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",1.55,Sunrise City,86.0,Đã bàn giao,18.02,2.0,2.0,9.0,,,,Nam,, Quận 7
523,"119, Phổ Quang, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",6.237,Golden Mansion,99.0,Đã bàn giao,63.0,3.0,2.0,,,,Tây,Đông Nam,, Quận Phú Nhuận
524,"Dương Quảng Hàm, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",1.44,Osimi Tower,76.0,Đã bàn giao,18.95,3.0,,,,,,,, Quận Gò Vấp
525,"171A, Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",1.74,Carillon 1,60.0,Đã bàn giao,29.0,2.0,,,,,,,, Quận Tân Bình
526,"An Lạc, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",1.67,Moonlight Park View,60.0,Đã bàn giao,27.83,2.0,,,,,,,, Quận Bình Tân
527,"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",1.42,EHome 3,63.0,Đã bàn giao,22.54,2.0,,,,,,,, Quận Bình Tân
528,"D1, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",1.76,Wilton Tower,68.0,Đã bàn giao,25.88,2.0,,,,,,,, Quận Bình Thạnh
529,"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",1.68,Vinhomes Central Park,62.0,Đã bàn giao,27.1,2.0,,,,,,,, Quận Bình Thạnh
530,"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.35,Flora Novia,57.0,Đã bàn giao,41.23,2.0,,,,,,,, Thành phố Thủ Đức
531,"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",1.73,Richmond City,66.0,Đã bàn giao,26.21,2.0,,,,,,,, Quận Bình Thạnh
532,"Khu đô thị Cityland Park Hills - Số 18, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",1.64,Căn hộ Cityland Parkhill Gò Vấp,75.0,Đã bàn giao,21.87,2.0,,,,,,,, Quận Gò Vấp
533,"Số 200, 12, Phường 12, Quận 10, Tp Hồ Chí Minh",4.5,Hà Đô Centrosa Garden,61.0,Đã bàn giao,73.77,2.0,1.0,,,,,,, Quận 10
534,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.363,Vinhomes Grand Park,60.0,Đã bàn giao,39.38,2.0,2.0,,,Nhà trống,,,, Thành phố Thủ Đức
535,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.03,Saigon Riverside Complex Q7,67.0,Đã bàn giao,30.3,2.0,2.0,,,,,,, Quận 7
536,"Đường Số 1, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",3.1,,76.0,Đã bàn giao,40.79,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Huyện Bình Chánh
537,"116, Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",2.03,The Western Capital,51.2,Chưa bàn giao,39.65,2.0,1.0,3.0,,,,,, Quận 6
538,"Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",3.8,La Casa,128.0,Đã bàn giao,29.69,3.0,2.0,,,,Nam,,, Quận 7
539,"Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.3,Safira Khang Điền (Sapphire Khang Điền),85.0,Đã bàn giao,38.82,3.0,2.0,,Đã có sổ,,,,Căn góc, Thành phố Thủ Đức
540,"An Lạc, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",2.5,Moonlight Park View,67.0,Đã bàn giao,37.31,2.0,,,,,,,, Quận Bình Tân
541,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.044135891,MT Eastmark City,99.9,Chưa bàn giao,40.48,3.0,,,,,,,, Thành phố Thủ Đức
542,"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",1.45,,52.0,Đã bàn giao,27.88,1.0,1.0,9.0,,,,,, Quận 8
543,"Đường Tân Mỹ, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",1.2,Chung cư Tân Mỹ,38.0,Đã bàn giao,31.58,2.0,1.0,11.0,Đã có sổ,,,,, Quận 7
544,"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",4.0,Sunrise City,76.0,Đã bàn giao,52.63,2.0,2.0,,,,Đông,Tây,, Quận 7
545,"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",2.365,PiCity High Park,57.0,Đã bàn giao,41.49,2.0,1.0,5.0,,,,Đông,, Quận 12
546,"9A, 9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",1.8,PiCity High Park,48.0,Chưa bàn giao,37.5,2.0,1.0,,,,,,, Quận 12
547,"Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",1.9,Lovera Vista,65.0,Đã bàn giao,29.23,2.0,2.0,,Đã có sổ,,,,, Huyện Bình Chánh
548,"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",3.5,Richmond City,73.0,Đã bàn giao,47.95,2.0,2.0,,,,,,, Quận Bình Thạnh
549,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.3,Vinhomes Grand Park,79.0,Chưa bàn giao,16.46,2.0,2.0,28.0,,,Đông Nam,,, Thành phố Thủ Đức
550,"39, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh",1.97,The Tresor,75.0,Đã bàn giao,26.27,2.0,2.0,6.0,Đã có sổ,,,,, Quận 4
551,"104, Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",2.15,The Botanica,57.0,Đã bàn giao,37.72,2.0,,,,,,,, Quận Tân Bình
552,"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh",1.82,The Gold View,81.0,Chưa bàn giao,22.47,2.0,,,,,,,, Quận 4
553,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.05,Vinhomes Grand Park,82.0,Chưa bàn giao,37.2,3.0,2.0,,,Nhà trống,Đông Nam,,, Thành phố Thủ Đức
554,"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh",1.633,The Gold View,86.0,Đã bàn giao,18.99,2.0,2.0,,Đã có sổ,,,,, Quận 4
555,"Đường Lũy Bán Bích, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",2.45,Khu căn hộ Sacomreal-584,82.0,Đã bàn giao,29.88,2.0,2.0,,Đã có sổ,,,,, Quận Tân Phú
556,"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh",4.2,The Gold View,81.0,Đã bàn giao,51.85,2.0,2.0,4.0,,,,Tây,, Quận 4
557,"11, Phường 11, Quận 6, Tp Hồ Chí Minh",1.95,Him Lam Chợ Lớn,87.0,Đã bàn giao,22.41,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Quận 6
558,"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",1.6,Belleza Apartment,50.0,Đã bàn giao,32.0,1.0,1.0,,,,Đông Nam,Bắc,, Quận 7
559,"Đường Lê Thước, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.58,,102.0,Đã bàn giao,15.49,2.0,2.0,,,,,,, Thành phố Thủ Đức
560,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.248155972,MT Eastmark City,74.0,Chưa bàn giao,43.89,2.0,2.0,,,,,,, Thành phố Thủ Đức
561,"căn hộ B4.15 (lầu 5) lô B cc Lý Văn Phức, Đường Lý Văn Phức, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",1.95,,28.0,Đã bàn giao,69.64,2.0,1.0,5.0,,,,,, Quận 1
562,"Đường 35 CL, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.65,,63.0,Đã bàn giao,26.19,2.0,2.0,,Đã có sổ,,,,, Thành phố Thủ Đức
563,"Đường Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",1.85,,68.5,Đã bàn giao,27.01,2.0,2.0,10.0,,,Đông Nam,,, Quận 12
564,"195, 195 Đường Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh, Phường 4, Quận 8, Tp Hồ Chí Minh",2.08,Topaz City,73.0,Đã bàn giao,28.49,2.0,2.0,14.0,,,,,Căn góc, Quận 8
565,"KP9, Đường Số 54A, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",1.9,,71.2,Đã bàn giao,26.69,2.0,2.0,4.0,,,,Nam,, Quận Bình Tân
566,"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",2.6,The Pegasuite,60.0,Đã bàn giao,43.33,2.0,,,,,,,, Quận 8
567,"370, Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.25,LuxGarden,69.0,Đã bàn giao,32.61,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận 7
568,"Số 628, Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5.2,The Vista An Phú,101.0,Đã bàn giao,51.49,2.0,2.0,,,,,,, Thành phố Thủ Đức
569,"49, 49 Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh",2.45,Diamond Lotus Riverside,49.0,Đã bàn giao,50.0,1.0,1.0,,Đang chờ sổ,,,,, Quận 8
570,"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",3.03,Carillon 7,77.0,Đã bàn giao,39.35,2.0,2.0,,,,,,, Quận Tân Phú
571,"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",0.55,PiCity High Park,58.0,Chưa bàn giao,9.48,2.0,1.0,,Đang chờ sổ,,,,, Quận 12
572,"Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",0.959,,68.0,Đã bàn giao,14.1,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 10
573,"196, 196 Số 195 Cao Lỗ, phường 4, quận 8, Tp.HCM, Phường 4, Quận 8, Tp Hồ Chí Minh",2.88,Topaz Elite,85.0,Đã bàn giao,33.88,3.0,2.0,16.0,,,,,, Quận 8
574,"135/533, Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",1.75,Dream Home Residence,65.0,Đã bàn giao,26.92,2.0,,,,,,,, Quận Gò Vấp
575,"86, Tản Đà, Phường 11, Quận 5, Tp Hồ Chí Minh",1.56,Tản Đà Court,84.0,Đã bàn giao,18.57,2.0,,,,,,,, Quận 5
576,"Lê Đại Hành, Phường 15, Quận 11, Tp Hồ Chí Minh",2.05,The EverRich I,98.0,Đã bàn giao,20.92,2.0,,,,,,,, Quận 11
577,"20, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.38,Opal Garden,7.0,Đã bàn giao,197.14,2.0,2.0,8.0,,,Đông Nam,,, Thành phố Thủ Đức
578,"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.2,Flora Novia,80.0,Đã bàn giao,40.0,3.0,2.0,,,,,,Căn góc, Thành phố Thủ Đức
579,"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",1.56,Richmond City,72.0,Đã bàn giao,21.67,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Bình Thạnh
580,"Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.36,Safira Khang Điền (Sapphire Khang Điền),70.0,Đã bàn giao,19.43,2.0,2.0,13.0,Đã có sổ,,,,, Thành phố Thủ Đức
581,"Số 01, 104A, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",7.4,Diamond Island (Đảo Kim Cương),89.0,Đã bàn giao,83.15,2.0,2.0,,Giấy tờ khác,Nội thất cao cấp,,,, Thành phố Thủ Đức
582,"341, 341 Đường Cao Đạt, Phường 1, Quận 5, Tp Hồ Chí Minh",2.7,Chung cư Phúc Thịnh,64.0,Chưa bàn giao,42.19,2.0,1.0,,,,Tây,Đông,, Quận 5
583,"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.6,Lavita Charm,68.0,Đã bàn giao,38.24,2.0,,,,,,,, Thành phố Thủ Đức
584,"Đường Trương Đình Hội, Phường 16, Quận 8, Tp Hồ Chí Minh",1.6,,73.0,Đã bàn giao,21.92,2.0,2.0,15.0,,,,,, Quận 8
585,"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",1.48,Sunrise City,2.0,Đã bàn giao,740.0,2.0,2.0,16.0,Đã có sổ,,,,, Quận 7
586,"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",1.95,Dream Home Riverside,75.0,Chưa bàn giao,26.0,3.0,2.0,,,,,,, Quận 8
587,"Cát Lái, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.56,Citi Soho,60.0,Đã bàn giao,26.0,2.0,2.0,,,,,,Căn góc, Thành phố Thủ Đức
588,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.9,Vinhomes Grand Park,81.5,Đã bàn giao,35.58,3.0,2.0,,,,,,, Thành phố Thủ Đức
589,"686, Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",1.62,Green Field,72.0,Đã bàn giao,22.5,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Quận Bình Thạnh
590,"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.2,Lumiere Boulevard,72.0,Chưa bàn giao,58.33,2.0,2.0,,,,,,, Thành phố Thủ Đức
591,"195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",2.02,Topaz City,70.0,Đã bàn giao,28.86,2.0,2.0,,,,,,, Quận 8
592,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.6,MT Eastmark City,63.0,Chưa bàn giao,41.27,1.0,,,,,,,, Thành phố Thủ Đức
593,"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",1.55,Dream Home Riverside,62.0,Chưa bàn giao,25.0,2.0,2.0,,,,,,, Quận 8
594,"Bát Nàn, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",6.05,One Verandah Mapletree,80.0,Đã bàn giao,75.63,2.0,2.0,,Giấy tờ khác,Nội thất cao cấp,,,, Thành phố Thủ Đức
595,"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",3.0,Mizuki Park,78.0,Chưa bàn giao,38.46,2.0,2.0,,,,,,, Huyện Bình Chánh
596,"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",3.09,Akari City,75.0,Chưa bàn giao,41.2,2.0,2.0,,Đang chờ sổ,,,Đông,, Quận Bình Tân
597,"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",2.27,Skyway Residence,104.0,Đã bàn giao,21.83,3.0,2.0,,,,,,, Huyện Bình Chánh
598,"Nguyễn Thị Nhỏ, Phường 15, Quận 11, Tp Hồ Chí Minh",2.4,Chung cư Phú Thọ,65.0,Đã bàn giao,36.92,2.0,2.0,,Đã có sổ,,,,, Quận 11
599,"10A, 10A Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",2.0,Toky Tower,61.0,Chưa bàn giao,32.79,2.0,2.0,,,,,,, Quận 12
600,"307, Nguyễn Duy Trinh, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.74,Homyland 2,77.0,Đã bàn giao,22.6,2.0,2.0,,Đã có sổ,Nhà trống,,,, Thành phố Thủ Đức
601,"Số 9A, đường Thạnh Xuân 13, phường Thạnh Xuân, Quận 12, TP.HCM, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",2.85,PiCity High Park,79.0,Đã bàn giao,36.08,3.0,2.0,6.0,,,,Bắc,, Quận 12
